frames_mean,frames_median,frames_std,frames_min,frames_max,distance_mean,distance_median,distance_std,distance_min,distance_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max,wins_mean,wins_median,wins_std,wins_min,wins_max
621.2333333333333,597.0,279.2762491393304,141.0,1296.0,1071.6333333333334,899.0,595.7308573881703,306.0,2179.0,332418.6600989045,194436.13773716835,320232.5764062534,29910.791182891826,983327.0241753261,0.0,0.0,0.0,0.0,0.0
655.0444444444445,624.5,263.03548181064474,133.0,1251.0,1199.5777777777778,905.5,591.5255790050705,305.0,2178.0,394023.3446753496,195225.17396443337,317510.6233000339,29735.693077976848,980028.0197777806,0.0,0.0,0.0,0.0,0.0
600.9222222222222,596.5,272.75015949797876,135.0,1210.0,1101.7777777777778,898.0,576.7734347746335,302.0,2179.0,343768.0157564083,187160.5335326121,308198.9344012688,29172.90283250209,983225.2892287844,0.0,0.0,0.0,0.0,0.0
575.8,586.0,250.02929606125937,133.0,1254.0,1011.8888888888889,898.0,548.5609344142473,303.0,2152.0,297261.7445647964,194584.2050231626,287273.62605369784,29386.87318674039,961570.0634619778,0.0,0.0,0.0,0.0,0.0
647.6555555555556,622.5,273.1495382513278,133.0,1227.0,1231.5555555555557,1063.5,644.0818807696755,312.0,2154.0,422383.8443506527,270396.8332672091,344339.3845824183,31727.066154389362,963138.4544764035,0.0,0.0,0.0,0.0,0.0
584.7,465.5,318.4520354604267,133.0,1312.0,1130.1,708.5,650.0283250238665,314.0,2226.0,373882.02918259054,130324.5621124768,342911.34899710515,32083.345233835378,1015561.8685918924,0.0,0.0,0.0,0.0,0.0
624.0,559.5,321.9275971049667,135.0,1186.0,1175.9444444444443,723.5,660.4489947689815,312.0,2154.0,397339.3692834115,131738.59852462675,356453.5460397559,31583.571704435657,963392.5151964469,0.0,0.0,0.0,0.0,0.0
624.6,592.5,318.82017920242544,133.0,1253.0,1198.2777777777778,899.0,670.0127366580061,302.0,2179.0,411601.2514175633,195243.35276335006,350361.0622845015,29253.176943892373,981016.7248900804,0.0,0.0,0.0,0.0,0.0
697.5888888888888,665.0,328.8561622230892,133.0,1228.0,1309.7888888888888,1415.5,684.5580649740295,312.0,2227.0,471755.1944263215,454601.5118056835,368694.73635590886,31583.571704435657,1020837.9844114454,0.0,0.0,0.0,0.0,0.0
561.5444444444445,484.0,317.2432001236454,133.0,1263.0,1058.9555555555555,709.0,642.9979421275366,302.0,2178.0,339080.0827606891,130727.05980078861,333510.23643811466,29172.90283250209,981327.3226186497,0.0,0.0,0.0,0.0,0.0
644.7333333333333,605.5,316.35194184817504,133.0,1218.0,1230.911111111111,902.0,642.6508754015052,307.0,2179.0,421323.0864880852,195376.95053540496,346641.6397378331,30771.173154460925,981016.7248900804,0.0,0.0,0.0,0.0,0.0
537.4,463.0,284.2283432578657,133.0,1217.0,1032.0111111111112,717.5,588.0208328592986,312.0,2180.0,315617.35995169514,130464.38645555777,308203.8072876107,31727.066154389362,980080.25123345,0.0,0.0,0.0,0.0,0.0
635.1666666666666,648.5,324.9816832445245,133.0,1212.0,1202.1777777777777,914.5,639.4045594279759,302.0,2179.0,406095.0069336352,196168.70477752393,338499.25813895056,29132.430670722664,980549.3638215376,0.0,0.0,0.0,0.0,0.0
670.5333333333333,664.5,320.91408334457503,133.0,1262.0,1275.6777777777777,1266.0,646.2773712712552,300.0,2226.0,445148.60133417114,373739.241357801,350644.57262699975,28786.36735112572,1018252.4349539686,0.0,0.0,0.0,0.0,0.0
698.6111111111111,669.0,312.67251929292996,133.0,1370.0,1352.6777777777777,1426.0,628.1511111150419,302.0,2226.0,483162.7753739214,460529.67723879346,343503.3014469305,29253.176943892373,1019472.433779792,0.0,0.0,0.0,0.0,0.0
680.0555555555555,670.0,276.40446857262197,279.0,1228.0,1334.6777777777777,1415.0,565.1318003159927,434.0,2226.0,460728.7425324482,453974.2897208517,314104.6314787881,51492.89392051346,1021774.8472151473,0.0,0.0,0.0,0.0,0.0
726.8333333333334,728.0,290.68070493622764,133.0,1229.0,1385.7,1436.5,649.9030260995353,303.0,2355.0,505996.2981791575,466959.25248982833,355981.7478966911,29386.87318674039,1132289.547742372,0.0,0.0,0.0,0.0,0.0
738.4333333333333,686.5,290.8391327024462,133.0,1299.0,1434.5111111111112,1426.5,614.7965561322695,314.0,2354.0,526345.3348987658,461184.89096470043,348417.9436321289,32189.078407701483,1132289.547742372,0.0,0.0,0.0,0.0,0.0
722.7444444444444,667.5,289.97366014906754,133.0,1346.0,1352.6444444444444,1417.0,615.5619530353475,302.0,2227.0,479269.9513693609,455361.21364581585,343029.37099085154,29253.176943892373,1023729.5187690154,0.0,0.0,0.0,0.0,0.0
726.7888888888889,683.0,302.2696917377094,133.0,1408.0,1376.8222222222223,1425.5,619.9342183342749,314.0,2228.0,493930.8099970584,460794.9093311748,344851.4527161116,32189.078407701483,1023678.4856919036,0.0,0.0,0.0,0.0,0.0
637.8777777777777,588.0,302.6214293571637,139.0,1379.0,1163.6444444444444,898.5,636.5284022834961,40.0,2227.0,385603.5508275177,190306.13334204946,339688.713181269,1e-05,1023525.2542599929,0.0,0.0,0.0,0.0,0.0
661.5666666666667,643.5,302.9503461331943,133.0,1232.0,1250.6444444444444,928.0,620.5318384008477,312.0,2226.0,426033.92911447765,205311.58538813447,343698.2633248367,31583.571704435657,1019841.5052957692,0.0,0.0,0.0,0.0,0.0
762.7888888888889,753.5,361.1279396078793,133.0,1336.0,1430.0222222222221,1554.0,705.6007681051781,312.0,2227.0,542331.1118236036,540266.067324961,391106.1145641559,31727.066154389362,1023064.3723758579,0.0,0.0,0.0,0.0,0.0
625.7777777777778,626.0,317.5773143933363,133.0,1333.0,1201.0777777777778,1153.0,663.2736192180549,302.0,2227.0,411293.23065312713,321783.37161281944,349903.83454651805,29253.176943892373,1023422.9898998543,0.0,0.0,0.0,0.0,0.0
720.4777777777778,672.5,343.94060300444573,139.0,1359.0,1382.0111111111112,1435.0,690.7254559027767,40.0,2228.0,513266.7541352873,466559.8816222516,372499.4101738709,1e-05,1023525.2542599929,0.0,0.0,0.0,0.0,0.0
720.1444444444444,683.0,331.4173455231037,230.0,1261.0,1393.0444444444445,1435.0,679.9371525060421,65.0,2354.0,516572.7788820809,466695.2673452925,378458.0752062208,845.2216350787623,1131074.4368213257,0.0,0.0,0.0,0.0,0.0
783.0777777777778,821.0,363.7159828394121,149.0,1368.0,1478.9777777777779,1789.0,719.0305352467891,40.0,2354.0,574483.09125035,691112.4415974598,402497.2268214453,1e-05,1131074.4368213257,0.0,0.0,0.0,0.0,0.0
738.8777777777777,746.0,369.42116367750174,135.0,1234.0,1390.4666666666667,1512.0,766.2383760220372,40.0,2228.0,535563.8192569271,511999.7860858926,413431.7534132272,1e-05,1025099.0457272618,0.0,0.0,0.0,0.0,0.0
728.0444444444445,701.5,374.466284229557,133.0,1366.0,1401.1,1484.5,755.4737299646273,65.0,2228.0,539680.4162261207,495975.09616614983,411188.764750164,845.2216350787623,1023780.5297968376,0.0,0.0,0.0,0.0,0.0
758.2333333333333,725.0,349.28695779958474,147.0,1242.0,1430.0,1597.0,745.5055257265964,312.0,2228.0,553233.7945796608,567298.4474148321,406112.2507718376,31583.571704435657,1023729.5187690154,0.0,0.0,0.0,0.0,0.0
732.0555555555555,698.0,335.11355823598103,153.0,1196.0,1379.0777777777778,1518.0,723.7778546208126,305.0,2228.0,518766.6879358893,516484.8522833134,398515.1189704751,30238.04437650482,1023474.1330808238,0.0,0.0,0.0,0.0,0.0
814.4444444444445,898.0,340.38925792918354,147.0,1439.0,1560.088888888889,2018.0,698.529306542514,303.0,2228.0,619402.6125546187,863454.1409194493,389368.57696216565,29346.624014906527,1025702.5149768738,0.0,0.0,0.0,0.0,0.0
742.2,808.0,349.4664568230325,147.0,1222.0,1411.0111111111112,1783.5,752.7442902760604,40.0,2228.0,544763.8838118241,690595.0966651778,402211.6853033683,1e-05,1024086.1323938672,0.0,0.0,0.0,0.0,0.0
814.3111111111111,850.0,319.042478691908,147.0,1197.0,1568.388888888889,1794.0,708.9353158778066,312.0,2228.0,628024.4624615175,697864.658053145,385324.47452614445,31583.571704435657,1025752.6585204068,0.0,0.0,0.0,0.0,0.0
771.8333333333334,816.0,364.8475252302894,133.0,1308.0,1481.5111111111112,1786.0,764.0632644609773,301.0,2355.0,588672.6094914634,692183.8111777629,412278.62313317833,29039.890402013996,1128069.2213845772,0.0,0.0,0.0,0.0,0.0
689.6333333333333,645.5,326.8473802862737,133.0,1217.0,1342.7,1424.5,709.522726125731,306.0,2228.0,496367.4756513983,461106.96001104196,382372.06865383213,30486.87117683398,1025752.6585204068,0.0,0.0,0.0,0.0,0.0
710.5777777777778,668.0,319.21814128961256,147.0,1215.0,1374.6888888888889,1436.0,747.1239469450604,301.0,2228.0,523581.67594589817,467377.29594147374,401919.59075331036,29039.890402013996,1025702.5149768738,0.0,0.0,0.0,0.0,0.0
693.1111111111111,667.0,330.0303839360668,147.0,1186.0,1367.2111111111112,1544.0,740.0784116781807,301.0,2228.0,517995.05082050513,533961.2906966115,398053.7179450882,29039.890402013996,1025652.3490027669,0.0,0.0,0.0,0.0,0.0
687.6888888888889,663.0,333.67724406958973,145.0,1192.0,1347.3111111111111,1478.5,760.6887032222028,299.0,2227.0,511994.28102297644,494509.1460251311,401020.7910962951,28449.93142181293,1025652.3490027669,0.0,0.0,0.0,0.0,0.0
757.4888888888889,789.0,328.0998237137406,133.0,1339.0,1495.1,1785.5,734.3012105245216,312.0,2228.0,590289.723046619,693550.2758402871,399077.3484873282,31583.571704435657,1025702.5149768738,0.0,0.0,0.0,0.0,0.0
718.9,777.0,353.57045659638726,139.0,1179.0,1392.2333333333333,1785.5,797.9983159269336,303.0,2228.0,546347.715662533,692083.6947602445,424854.6457913368,29346.624014906527,1025652.3490027669,0.0,0.0,0.0,0.0,0.0
737.9,789.0,350.986484386824,145.0,1160.0,1436.611111111111,1782.5,783.1388225800703,299.0,2228.0,567851.4345507444,691352.9128764444,425836.90948375216,28449.93142181293,1025752.6585204068,0.0,0.0,0.0,0.0,0.0
753.0,790.0,333.64688586055235,181.0,1162.0,1486.6,1784.5,754.0185791993309,297.0,2228.0,590135.5498041327,692873.6242047269,410621.10375059594,28065.061001890954,1025752.6585204068,0.0,0.0,0.0,0.0,0.0
712.8,679.0,334.9360535982951,179.0,1195.0,1391.7222222222222,1544.5,761.7219969367328,301.0,2355.0,536989.4494522124,534739.5288596097,411074.557736151,29039.890402013996,1134065.0364960728,0.0,0.0,0.0,0.0,0.0
737.1,832.0,337.288206797161,133.0,1214.0,1443.3444444444444,1875.5,787.9916688943568,303.0,2355.0,573606.4343608262,760143.5271048726,424813.1750324847,29346.624014906527,1134065.0364960728,0.0,0.0,0.0,0.0,0.0
710.5444444444445,785.0,358.51651631289707,133.0,1201.0,1374.9222222222222,1784.0,812.5312743078848,299.0,2356.0,541067.6424245827,692388.488608045,434633.58039719623,28449.93142181293,1134116.8788046706,0.0,0.0,0.0,0.0,0.0
687.9888888888889,630.0,368.0777542991108,137.0,1204.0,1351.8222222222223,1434.0,797.54829289904,310.0,2356.0,524191.19794979045,467630.58037019626,432309.08466631104,31407.077233562053,1134065.0364960728,0.0,0.0,0.0,0.0,0.0
703.6222222222223,663.0,360.946828271847,133.0,1201.0,1385.3333333333333,1535.0,787.3821322726483,311.0,2356.0,539782.5573344423,528685.6582052277,433312.0461746727,31549.222277946854,1134065.0364960728,0.0,0.0,0.0,0.0,0.0
720.4666666666667,775.0,369.62074256368965,133.0,1200.0,1420.7222222222222,1790.5,789.7704452388931,301.0,2356.0,560668.7028928925,697611.0565574854,427849.2991585263,29039.890402013996,1134065.0364960728,0.0,0.0,0.0,0.0,0.0
700.8111111111111,776.0,356.3552501661616,133.0,1202.0,1377.1222222222223,1729.0,799.4260000188715,308.0,2472.0,538744.9671005482,653532.5518237433,434029.97280739056,30911.1877771725,1245583.8138569377,0.0,0.0,0.0,0.0,0.0
654.9666666666667,587.0,380.720032744973,133.0,1210.0,1255.3666666666666,810.5,822.3147200974144,299.0,2389.0,478533.78786226554,163523.80474096898,452213.21447013767,28449.93142181293,1162139.773771625,0.0,0.0,0.0,0.0,0.0
627.9555555555555,533.0,335.36971012471565,139.0,1210.0,1202.0333333333333,810.5,749.6297226705403,301.0,2389.0,432442.3259717764,163587.136096339,405989.66888643475,29039.890402013996,1162139.773771625,0.0,0.0,0.0,0.0,0.0
569.5777777777778,427.0,367.39805775140695,137.0,1202.0,1102.2,702.5,777.3574067169991,296.0,2356.0,391764.9866223184,127719.77062741588,419025.6703506605,27977.023169872355,1134065.0364960728,0.0,0.0,0.0,0.0,0.0
588.6444444444444,602.5,336.00258964316566,133.0,1201.0,1163.4222222222222,1129.0,740.7596997944111,40.0,2356.0,412654.7017673765,306107.8272351228,386200.1172807303,1e-05,1134065.0364960728,0.0,0.0,0.0,0.0,0.0
703.5777777777778,642.0,361.51388409722483,137.0,1508.0,1387.9777777777779,1414.5,772.3128177073469,296.0,2979.0,537125.7803072738,455855.4524732104,432439.87397335155,27977.023169872355,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
762.6222222222223,829.0,353.0329093182793,133.0,1328.0,1510.7888888888888,1787.5,770.9656930606856,301.0,2595.0,608592.0594553633,694862.6537907522,430938.0002676365,29039.890402013996,1350943.0807538133,0.0,0.0,0.0,0.0,0.0
751.1888888888889,801.0,365.38706704730544,133.0,1511.0,1504.6888888888889,1790.0,777.4306492035079,298.0,2978.0,606403.0567142321,697501.1165830104,448459.259227478,28319.40249293462,1734927.927880576,0.0,0.0,0.0,0.0,0.0
735.3333333333334,712.5,373.70225819197,133.0,1508.0,1456.3555555555556,1612.0,803.1020041911254,296.0,2979.0,583702.7728232166,581180.4633858721,476321.69780323113,27977.023169872355,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
735.1222222222223,699.0,379.0506511969601,133.0,1511.0,1477.611111111111,1476.5,781.481295638033,297.0,2979.0,590487.6025994545,490697.71671954717,475405.90258849075,28106.630174287482,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
753.6222222222223,755.0,369.53726553256297,137.0,1529.0,1510.7444444444445,1674.0,784.4487032462297,293.0,2979.0,611179.4962047184,617175.1387441141,480004.41107516893,27172.931310639033,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
663.9111111111112,605.5,366.03517270109575,133.0,1518.0,1335.7,1282.5,812.1893792569426,311.0,2979.0,518881.5390703216,383865.0769424435,479241.97734495415,31549.222277946854,1734228.0083443858,0.0,0.0,0.0,0.0,0.0
697.8444444444444,626.5,371.4363385295614,139.0,1508.0,1406.7222222222222,1414.5,811.8584992715824,311.0,2980.0,557953.0782390839,455331.93859034934,488121.69017683406,31549.222277946854,1734869.7073947582,0.0,0.0,0.0,0.0,0.0
680.6555555555556,672.0,362.13343646019365,133.0,1501.0,1421.2777777777778,1479.0,762.6344257138873,313.0,2962.0,554722.3665742566,493923.73420960415,440718.7157286861,31761.87217641555,1717936.5985270229,0.0,0.0,0.0,0.0,0.0
633.0555555555555,549.0,349.3816557262626,133.0,1508.0,1266.8555555555556,1127.0,767.2258476863411,313.0,2979.0,470082.96668953646,301070.05861638533,447994.1653040846,31761.87217641555,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
666.6555555555556,494.0,383.9808780282659,133.0,1509.0,1308.1888888888889,810.5,831.3518962702249,312.0,2979.0,508574.2174562316,163523.80474096898,483952.16055842274,31727.066154389362,1734811.4675890503,0.0,0.0,0.0,0.0,0.0
678.8555555555556,623.0,400.23003277590556,133.0,1516.0,1392.4888888888888,1410.0,868.55365399988,313.0,2980.0,565769.2609448469,452948.38593405543,533334.5758126344,31761.87217641555,1734344.854394835,0.0,0.0,0.0,0.0,0.0
660.8333333333334,622.0,363.4115282828668,133.0,1516.0,1371.5777777777778,1415.0,800.99084441678,301.0,2964.0,536089.0697875841,455473.57176887395,485023.46602132125,29039.890402013996,1717936.5985270229,0.0,0.0,0.0,0.0,0.0
725.8888888888889,631.0,364.49372634273124,133.0,1524.0,1476.5111111111112,1415.0,752.4947728787733,311.0,2962.0,582538.3436123844,454795.49911153154,470318.554939544,31549.222277946854,1717936.5985270229,0.0,0.0,0.0,0.0,0.0
653.5666666666667,606.0,343.30239504618146,133.0,1516.0,1283.8,1270.0,773.7452092833203,313.0,2963.0,480035.827547443,377544.62819102267,460278.62442758644,31761.87217641555,1717936.5985270229,0.0,0.0,0.0,0.0,0.0
731.2,642.0,382.86305065330544,137.0,1501.0,1438.6444444444444,1431.5,841.9020042091347,313.0,2962.0,583912.0151158749,466123.0872881465,502818.48803628644,31761.87217641555,1717936.5985270229,0.0,0.0,0.0,0.0,0.0
764.0111111111111,727.5,402.2664538294776,133.0,1516.0,1504.911111111111,1602.5,847.8477542112072,311.0,2963.0,624338.6657103082,571908.9082356293,506709.683234018,31549.222277946854,1717062.7126352289,0.0,0.0,0.0,0.0,0.0
707.0444444444445,632.5,413.78987988030593,147.0,1516.0,1357.4444444444443,1410.0,869.727315006914,313.0,2964.0,544855.2625697129,451107.747255604,527170.509421598,31761.87217641555,1717062.7126352289,0.0,0.0,0.0,0.0,0.0
678.2222222222222,641.0,351.0304443200136,133.0,1505.0,1338.0222222222221,1422.5,760.7033438101547,314.0,2962.0,505906.8158100291,459000.89217835246,447181.9795504125,32189.078407701483,1717703.987280485,0.0,0.0,0.0,0.0,0.0
696.0222222222222,657.0,374.10836153825744,133.0,1461.0,1407.2,1434.0,794.7997120169472,311.0,2852.0,553980.2929448246,467144.16541104903,467674.9102485006,31549.222277946854,1601361.7967845171,0.0,0.0,0.0,0.0,0.0
751.8555555555556,662.0,391.51797350855674,133.0,1462.0,1520.5777777777778,1478.5,823.6194641510089,313.0,2852.0,627625.6560530686,493817.13518323575,501753.2252389907,31761.87217641555,1601361.7967845171,0.0,0.0,0.0,0.0,0.0
723.6222222222223,622.0,410.04480995720394,133.0,1544.0,1404.7666666666667,1434.5,872.4342579498151,311.0,2915.0,572724.7277022521,467192.0164093656,520579.06487594085,31549.222277946854,1664020.9109338662,0.0,0.0,0.0,0.0,0.0
677.3777777777777,587.0,384.4021498892874,139.0,1519.0,1314.6555555555556,898.0,806.4451646455864,311.0,2914.0,504317.6593589826,195243.35276335006,484519.22212333896,31549.222277946854,1665838.8687998794,0.0,0.0,0.0,0.0,0.0
683.9777777777778,452.5,410.1119624302552,139.0,1340.0,1300.8666666666666,717.5,854.4552286561174,311.0,2594.0,509964.2550843085,131695.2146141543,505049.8945170425,31549.222277946854,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
667.0222222222222,427.0,404.9880924937527,147.0,1341.0,1282.3222222222223,712.5,841.4274488798158,303.0,2596.0,496511.4698586123,131758.5459695243,503058.7843046451,29346.624014906527,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
671.0111111111111,478.0,377.61280858821056,139.0,1341.0,1216.3333333333333,723.0,818.7722923173859,311.0,2596.0,454818.90863775165,131804.2567185879,491303.45984372194,31549.222277946854,1350395.4269869598,0.0,0.0,0.0,0.0,0.0
665.5,587.0,364.8175571432932,133.0,1341.0,1282.3111111111111,898.0,792.3796318606722,311.0,2752.0,483394.5290502543,195243.35276335006,471705.7113846508,31549.222277946854,1511101.233382846,0.0,0.0,0.0,0.0,0.0
678.1777777777778,587.0,371.8876048180202,147.0,1360.0,1297.3555555555556,898.0,804.7622328104275,313.0,2762.0,494128.7088893677,195243.35276335006,484125.1215048047,31761.87217641555,1522129.8586464864,0.0,0.0,0.0,0.0,0.0
843.4777777777778,787.0,359.42331055851054,317.0,1360.0,1636.4555555555555,1785.0,778.4382393415266,436.0,2759.0,686276.3840472997,693190.8694567132,484148.71288637264,51492.89392051346,1519073.643261828,0.0,0.0,0.0,0.0,0.0
792.5,787.0,394.26198988320783,133.0,1359.0,1538.1555555555556,1785.0,856.5524685376984,314.0,2596.0,646119.2649030753,693190.8694567132,520979.0594287843,32189.078407701483,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
744.1444444444444,661.0,383.2958405175103,133.0,1359.0,1426.9888888888888,1411.0,812.5963121644166,314.0,2596.0,567766.8135410317,452054.1834488101,492035.2124344139,32189.078407701483,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
753.5444444444445,668.0,370.0206348933983,147.0,1341.0,1471.5,1436.0,803.7590745988501,313.0,2596.0,592053.4509272292,467232.4063249235,486265.56912458123,31761.87217641555,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
802.4222222222222,787.0,363.86774086130004,147.0,1340.0,1586.3666666666666,1785.5,757.2350060875715,313.0,2594.0,650173.9551572733,693592.3828440044,458003.4640648584,31761.87217641555,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
837.0555555555555,787.0,317.62281478057554,133.0,1359.0,1680.0,1786.0,666.3397365041683,314.0,2595.0,689661.8696324411,693951.8426968253,414593.5066458189,32189.078407701483,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
862.2888888888889,807.0,391.97384392455024,147.0,1360.0,1658.6222222222223,1786.0,820.8660004027965,313.0,2595.0,711484.1303761612,693909.7891623549,506847.4996925883,31761.87217641555,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
777.9,663.0,376.540098204103,147.0,1489.0,1486.9666666666667,1430.0,806.86511952811,313.0,2852.0,600891.5135875808,463118.0653795076,495964.00050131785,31761.87217641555,1599748.7622324545,0.0,0.0,0.0,0.0,0.0
803.8333333333334,755.0,365.5010335902698,147.0,1439.0,1540.4888888888888,1676.0,782.4803475621529,313.0,2852.0,626773.8334776869,617727.3849492702,481904.68418409943,31761.87217641555,1602618.3963336959,0.0,0.0,0.0,0.0,0.0
744.7333333333333,725.0,384.8319633294511,133.0,1409.0,1485.2666666666667,1601.0,788.0143653512924,311.0,2851.0,596474.5244329146,569901.3598399588,473182.2854910235,31549.222277946854,1604316.5050864143,0.0,0.0,0.0,0.0,0.0
854.4222222222222,819.0,391.6347214710774,133.0,1409.0,1677.0,1787.0,807.3308698008105,311.0,2851.0,720556.3539975488,693992.0101812743,497033.9053229375,31549.222277946854,1604316.5050864143,0.0,0.0,0.0,0.0,0.0
868.0555555555555,893.0,386.3711330691461,317.0,1413.0,1711.6,2021.0,821.1577166145098,436.0,2851.0,747696.896655974,867105.0648308729,503257.99878588424,51492.89392051346,1604316.5050864143,0.0,0.0,0.0,0.0,0.0
739.7111111111111,664.5,381.49729122220066,133.0,1359.0,1446.7666666666667,1433.5,827.5007089624355,308.0,2596.0,584776.8948218276,465675.2499852519,483027.32707507384,30838.44220435306,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
775.5333333333333,787.0,391.03615064481073,133.0,1394.0,1595.588888888889,1785.0,797.2446563626285,311.0,2596.0,667499.7303028142,693190.8694567132,484284.8616415958,31549.222277946854,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
789.5222222222222,787.0,383.88317747801517,143.0,1367.0,1549.7,1785.0,805.8153283062647,309.0,2596.0,639694.4787994857,692467.833136254,487793.68850632774,31123.660030595845,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
801.0222222222222,770.0,367.72163317674534,139.0,1374.0,1607.3444444444444,1722.5,734.9539843662338,311.0,2596.0,658133.9825048185,649279.0777077208,453660.06794592226,31549.222277946854,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
811.3333333333334,780.0,345.6379287314657,147.0,1342.0,1627.2777777777778,1730.5,737.298959834367,313.0,2596.0,672068.8286024268,655645.6998361468,444409.8018734362,31761.87217641555,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
778.1888888888889,786.0,377.3983717342383,133.0,1369.0,1577.7111111111112,1785.0,760.0627787586503,311.0,2596.0,646492.3703405515,692236.7645418434,450890.2301455796,31549.222277946854,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
774.1333333333333,769.0,376.41000695163956,133.0,1360.0,1565.2555555555555,1676.5,760.9876705251919,309.0,2596.0,638952.395167105,618192.5813742669,451881.76541826135,31194.905485824675,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
809.6111111111111,780.0,375.32876534948053,133.0,1348.0,1611.0333333333333,1785.0,777.9162829850866,313.0,2596.0,671270.0246036884,692467.833136254,471498.1473437638,31761.87217641555,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
887.8777777777777,894.0,344.0849645647222,147.0,1343.0,1799.6,2023.0,715.2975573532706,313.0,2596.0,782074.1606082486,869229.4309092087,443561.98576153384,31761.87217641555,1350285.6499427299,0.0,0.0,0.0,0.0,0.0
786.9777777777778,787.0,385.2319064257205,139.0,1342.0,1570.7666666666667,1785.0,791.0527872539369,311.0,2596.0,649345.8987307149,693190.8694567132,478280.869850167,31549.222277946854,1350833.714399592,0.0,0.0,0.0,0.0,0.0
794.7555555555556,787.0,395.713148382094,133.0,1345.0,1632.6444444444444,1785.0,791.5634783432808,308.0,2596.0,689372.7324941498,693190.8694567132,487382.9001985061,30690.01462957314,1350888.4078632302,0.0,0.0,0.0,0.0,0.0
833.2888888888889,855.0,398.12890833789123,133.0,1348.0,1678.7444444444445,1908.5,798.351865631956,313.0,2596.0,720742.3312876129,784570.513176637,481686.2968579913,31761.87217641555,1350888.4078632302,0.0,0.0,0.0,0.0,0.0
919.7888888888889,1125.0,398.5788223856368,133.0,1417.0,1867.9333333333334,2147.0,751.4203114399055,312.0,2851.0,838750.0186201829,956725.6178145544,474888.93360299914,31727.066154389362,1604203.855188642,0.0,0.0,0.0,0.0,0.0
861.6888888888889,1125.5,418.92262994083194,133.0,1456.0,1700.0111111111112,2146.5,836.9745183223846,312.0,2850.0,744655.9509443354,956423.8831897483,498529.4177323612,31727.066154389362,1601648.2240962612,0.0,0.0,0.0,0.0,0.0
811.4333333333333,871.0,392.71208141447454,133.0,1515.0,1627.9666666666667,1952.0,800.3554689428108,311.0,2898.0,688312.1823509946,813794.7608624962,487863.9119105909,31549.222277946854,1648796.947026487,0.0,0.0,0.0,0.0,0.0
916.9,956.0,425.4355689564912,133.0,1543.0,1837.7444444444445,2021.5,825.2337791480143,311.0,2978.0,834906.7256744032,867545.3494277941,543387.0437388711,31549.222277946854,1732760.9522237484,0.0,0.0,0.0,0.0,0.0
756.0777777777778,626.0,391.7575278374162,139.0,1547.0,1509.611111111111,1434.5,810.0517362688008,312.0,2980.0,616545.9330983865,467950.36903772445,506045.3597067046,31727.066154389362,1733407.9328483634,0.0,0.0,0.0,0.0,0.0
831.5,785.0,431.350521295874,133.0,1534.0,1677.4444444444443,1783.5,859.8098641380755,311.0,2979.0,736159.5364471966,692113.0807125128,542264.9469326978,31549.222277946854,1733407.9328483634,0.0,0.0,0.0,0.0,0.0
858.5333333333333,807.0,449.12109725551744,133.0,1546.0,1743.2111111111112,1874.5,885.3087282530246,311.0,2979.0,787136.0451063982,758193.5073162478,569065.619754755,31549.222277946854,1733407.9328483634,0.0,0.0,0.0,0.0,0.0
846.4888888888889,855.0,433.0387779516709,133.0,1543.0,1670.6666666666667,2017.5,909.7173798005131,312.0,2979.0,745245.8755613716,864953.7156657948,574093.0002040281,31727.066154389362,1733407.9328483634,0.0,0.0,0.0,0.0,0.0
941.8555555555556,1003.5,442.724934947978,133.0,1561.0,1894.088888888889,2078.0,885.8374022414478,311.0,2979.0,892644.0441759797,907278.7880624956,574087.1725815978,31549.222277946854,1733407.9328483634,0.0,0.0,0.0,0.0,0.0
811.7111111111111,879.0,412.55117512711735,133.0,1543.0,1676.4888888888888,2019.0,856.9040429157935,312.0,2979.0,735785.5116529153,866496.2428079254,533627.0913532482,31727.066154389362,1733407.9328483634,0.0,0.0,0.0,0.0,0.0
